Vehicle_Age_Years,Odometer_Reading_km,Ambient_Temperature_C,Engine_Temp_C,Engine_RPM,Oil_Pressure_psi,Coolant_Level_pct,Battery_Voltage_V,Mass_Airflow_Rate_gs,Throttle_Position_pct,Brake_Pad_Wear_pct,Tire_Pressure_psi,Vibration_Level_mm_s,Fuel_Consumption_L_100km,km_per_year,temp_difference,Brand_Hyundai,Brand_Mahindra,Brand_Maruti Suzuki,Brand_Tata,Model_Baleno,Model_City,Model_Creta,Model_Dzire,Model_Harrier,Model_Nexon,Model_Scorpio,Model_Swift,Model_Thar,Model_Tiago,Model_Venue,Model_Wagon R,Model_XUV300,Model_i10
11,128554,26.9,96.8,1369.0,53.5,95.1,12.4,11.5,56.2,11.3,34.4,2.3,10.4,10712.833333333334,69.9,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8,92632,27.0,89.5,2325.0,53.3,82.1,12.9,8.9,24.0,68.2,31.6,3.9,6.7,10292.444444444445,62.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6,68684,19.2,100.6,713.0,25.3,71.0,14.1,5.3,53.1,35.3,32.6,3.1,11.8,9812.0,81.39999999999999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8,92632,33.7,89.4,1541.0,31.7,96.3,13.2,4.2,53.1,97.6,33.3,3.0,7.7,10292.444444444445,55.7,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5,56710,18.5,97.3,936.0,61.8,92.2,13.4,9.7,40.3,71.8,34.1,3.9,8.6,9451.666666666666,78.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7,80658,30.7,103.8,1610.0,28.6,86.1,12.9,3.8,58.7,47.5,34.4,2.3,5.1,10082.25,73.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,32762,16.4,93.5,1733.0,40.1,79.6,12.5,6.9,39.1,55.5,31.7,1.0,9.5,8190.5,77.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9,104606,16.0,91.2,1172.0,50.2,85.1,13.4,9.3,52.0,38.7,32.9,3.0,7.4,10460.6,75.2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,32762,37.2,88.9,781.0,60.0,98.4,12.6,4.2,22.6,78.3,31.0,2.4,9.0,8190.5,51.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,32762,38.5,91.5,1025.0,37.1,90.7,14.1,5.2,24.7,66.6,32.9,2.5,7.2,8190.5,53.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7,80658,39.4,92.3,817.0,50.1,86.8,13.9,3.9,15.6,53.8,33.1,1.1,6.0,10082.25,52.9,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
12,140528,27.9,97.6,1460.0,54.3,92.9,13.9,6.6,15.9,81.7,34.6,2.1,5.1,10809.846153846154,69.69999999999999,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,20788,40.4,104.1,983.0,37.0,76.5,13.7,4.5,36.1,59.9,32.1,2.0,6.7,6929.333333333333,63.699999999999996,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11,128554,19.4,100.8,2325.0,38.0,97.3,11.7,8.1,22.7,94.2,31.1,2.0,5.7,10712.833333333334,81.4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,56710,17.1,99.2,1114.0,48.8,90.6,14.2,4.4,51.0,56.1,31.7,2.8,9.3,9451.666666666666,82.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,92632,16.5,93.3,2202.0,29.9,75.2,13.2,8.1,34.1,12.7,31.2,3.8,9.6,10292.444444444445,76.8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,44736,36.0,90.5,1121.0,58.9,75.3,14.1,6.1,19.2,95.2,32.9,1.2,5.5,8947.2,54.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,32762,20.8,89.6,754.0,38.4,70.7,13.3,3.3,45.4,75.6,32.4,1.3,6.4,8190.5,68.8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
11,128554,35.4,90.3,3212.0,61.5,86.4,12.4,6.7,36.6,50.4,34.7,2.8,5.8,10712.833333333334,54.9,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,20788,27.1,105.8,1894.0,42.6,86.6,12.7,5.5,32.6,63.1,32.1,3.0,11.4,6929.333333333333,78.69999999999999,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,32762,36.3,92.1,1920.0,56.3,78.3,13.8,4.0,36.6,72.6,33.2,1.4,5.9,8190.5,55.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,44736,20.9,104.1,1841.0,52.0,86.3,12.7,5.4,19.3,43.0,34.5,2.9,7.5,8947.2,83.19999999999999,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
12,140528,14.6,101.0,986.0,42.1,75.4,13.3,13.5,44.9,43.3,32.7,1.9,7.2,10809.846153846154,86.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,44736,38.4,90.2,1885.0,19.9,95.6,12.9,9.9,55.2,88.2,33.1,0.9,10.4,8947.2,51.800000000000004,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7,80658,38.6,104.2,928.5734956666132,59.7,75.1,13.3,14.2,29.4,65.4,32.1,2.4,8.2,10082.25,65.6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,32762,26.9,97.6,785.0,57.9,86.3,13.8,14.0,30.8,87.2,32.4,2.1,9.3,8190.5,70.69999999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
10,116580,16.6,95.0,1254.0,54.8,97.6,12.7,6.3,35.9,65.2,33.9,2.7,6.8,10598.181818181818,78.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8,92632,30.7,89.2,2054.0,29.0,75.1,12.6,10.5,23.4,73.1,32.0,2.9,9.4,10292.444444444445,58.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2,20788,17.2,102.6,1591.0,42.2,83.8,11.9,9.9,28.5,69.0,35.0,1.9,8.2,6929.333333333333,85.39999999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6,68684,13.0,93.3,997.0,52.4,94.9,13.0,4.0,28.1,90.1,31.7,3.3,6.0,9812.0,80.3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,8814,33.1,98.7,1748.0,66.8,93.4,12.8,14.4,21.1,19.0,32.4,3.2,10.3,4407.0,65.6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14,164476,35.7,104.3,2317.0,42.3,83.7,13.9,6.0,32.0,75.8,33.8,3.0,7.6,10965.066666666668,68.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11,128554,42.9,88.5,1952.0,48.9,74.4,14.2,20.9,35.0,48.3,34.8,2.8,6.4,10712.833333333334,45.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11,128554,18.3,105.9,2227.0,49.2,79.0,11.6,12.3,21.2,32.9,33.7,1.1,5.5,10712.833333333334,87.60000000000001,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10,116580,30.5,93.8,745.627674838413,67.8,71.6,13.5,13.4,35.5,92.2,34.4,2.6,8.2,10598.181818181818,63.3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,32762,19.9,95.9,738.0,32.8,74.0,14.1,10.2,52.0,94.2,31.3,2.2,10.0,8190.5,76.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
13,152502,27.7,89.9,1185.0,54.5,90.7,13.0,4.8,40.6,52.6,28.749999999999996,0.7,10.9,10893.0,62.2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14,164476,32.9,90.5,1695.0,50.9,78.0,13.7,9.5,54.2,66.1,34.5,0.5,6.5,10965.066666666668,57.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3,32762,20.4,96.6,3477.5,34.2,80.9,12.7,9.0,44.2,71.9,34.3,3.0,8.1,8190.5,76.19999999999999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,20788,23.9,101.3,1833.0,38.3,85.1,13.0,9.3,29.0,93.4,34.5,1.1,8.9,6929.333333333333,77.4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,32762,23.1,97.2,1512.0,62.4,81.4,13.6,10.5,50.8,70.9,34.1,0.8,5.6,8190.5,74.1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,80658,12.0,92.0,2018.0,46.9,80.8,12.9,14.5,39.2,31.9,33.5,2.2,7.9,10082.25,80.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,20788,17.3,88.9,1235.0,37.9,78.2,13.7,12.6,40.5,96.2,33.2,0.7,9.7,6929.333333333333,71.60000000000001,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,20788,43.4,101.1,1458.0,31.2,73.0,13.9,7.8,25.7,48.2,33.1,3.5,9.1,6929.333333333333,57.699999999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,8814,30.4,91.4,2421.0,33.5,87.3,13.7,12.4,35.1,67.4,31.6,1.5,10.8,4407.0,61.00000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,32762,34.4,97.4,1439.0,65.7,71.2,13.1,12.8,42.6,82.3,32.9,2.4,11.7,8190.5,63.00000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7,80658,29.0,96.7,2162.0,51.0,78.6,13.5,8.5,39.8,43.3,33.8,1.4,9.1,10082.25,67.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9,104606,32.2,93.9,2201.0,44.7,93.0,13.6,11.6,59.4,83.3,32.5,2.1,8.9,10460.6,61.7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,32762,43.6,115.0,1394.0,32.2,81.1,14.4,8.4,27.1,35.0,33.4,3.9,5.7,8190.5,71.4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6,68684,36.7,102.0,1894.0,40.7,96.9,13.8,5.3,56.3,48.3,34.8,2.3,8.9,9812.0,65.3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6,68684,17.8,99.1,1513.0,54.7,78.5,13.7,12.2,36.8,38.8,33.0,1.6,11.5,9812.0,81.3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,32762,28.0,104.7,1899.0,65.2,84.6,13.7,11.4,24.9,72.6,33.5,3.5,6.7,8190.5,76.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6,68684,40.6,96.5,1976.0,55.7,85.3,14.5,19.7,40.3,37.0,33.3,2.6,11.5,9812.0,55.9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,32762,22.5,92.0,1246.0,53.5,85.1,13.2,9.3,57.6,53.2,32.1,2.8,9.5,8190.5,69.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7,80658,33.4,91.9,2311.0,29.0,76.1,12.8,7.9,41.2,36.3,31.3,2.3,10.4,10082.25,58.50000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,128554,34.4,95.7,2067.10157820032,66.4,83.9,12.7,7.4,58.6,38.6,31.0,1.6,10.8,10712.833333333334,61.300000000000004,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,164476,44.6,101.1,1578.0,38.6,88.8,13.4,14.0,32.5,82.7,34.6,3.8,6.7,10965.066666666668,56.49999999999999,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9,104606,19.7,102.0,1577.0,28.9,76.9,13.7,11.5,32.9,90.1,33.5,1.8,6.5,10460.6,82.3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,20788,11.1,116.19999999999999,1297.0,33.9,71.1,13.9,12.4,15.7,83.4,31.9,3.3,11.4,6929.333333333333,105.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,44736,38.9,98.4,1169.0,59.3,88.5,12.4,5.2,54.7,75.3,34.2,3.7,7.0,8947.2,59.50000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6,68684,39.5,93.9,1454.0,43.6,82.4,12.7,8.6,59.5,31.1,32.5,3.2,7.7,9812.0,54.400000000000006,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,20788,16.3,101.7,864.0,34.9,93.6,13.9,13.1,31.7,93.1,31.7,3.2,11.3,6929.333333333333,85.4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,8814,34.8,90.1,1453.0,57.4,92.5,12.9,7.9,53.7,93.4,31.9,2.2,9.8,4407.0,55.3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6,68684,43.0,116.19999999999999,2494.0,55.4,82.7,13.6,14.4,50.1,35.0,33.5,2.5,6.5,9812.0,73.19999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,44736,19.8,97.7,1653.0,48.1,96.2,12.9,3.6,43.2,90.1,34.9,3.4,9.7,8947.2,77.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,128554,29.5,99.0,731.0,65.0,73.5,13.9,7.4,42.1,37.6,33.0,1.2,5.1,10712.833333333334,69.5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5,56710,37.5,100.8,1441.0,53.7,74.1,13.9,9.4,46.7,93.6,33.8,3.7,8.2,9451.666666666666,63.3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4,44736,10.2,102.8,820.0,57.4,80.7,13.4,12.7,48.2,52.6,34.1,3.7,6.4,8947.2,92.6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
13,152502,22.0,104.9,1841.0,50.3,77.7,12.7,12.9,51.1,41.9,31.4,2.0,10.3,10893.0,82.9,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,8814,27.7,105.0,1531.0,59.3,84.0,14.4,13.7,48.5,69.3,31.3,1.8,10.6,4407.0,77.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,20788,42.4,96.4,2175.0,33.2,75.8,13.6,9.1,44.6,75.0,33.2,1.4,6.6,6929.333333333333,54.00000000000001,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
11,128554,40.4,93.6,1305.0,50.7,97.9,13.3,12.8,43.0,38.0,31.5,2.1,5.4,10712.833333333334,53.199999999999996,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,44736,26.9,94.5,908.0,28.6,98.5,13.6,9.3,23.9,37.9,31.8,3.1,9.6,8947.2,67.6,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11,128554,12.9,92.1,1597.0,38.9,91.5,14.5,14.8,29.8,30.8,32.5,3.4,6.4,10712.833333333334,79.19999999999999,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9,104606,22.6,100.5,1389.0,53.1,81.9,13.7,3.4,29.0,66.3,31.5,2.5,10.7,10460.6,77.9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,32762,28.9,103.1,1417.0,52.5,79.9,13.8,13.8,34.7,49.9,34.9,1.6,11.7,8190.5,74.19999999999999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9,104606,42.0,98.9,2213.0,58.0,85.1,13.2,9.3,46.7,58.0,32.2,2.3,6.2,10460.6,56.900000000000006,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7,80658,38.2,92.2,2283.0,64.2,83.0,13.8,3.2,20.9,64.5,33.6,2.2,6.8,10082.25,54.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4,44736,36.6,105.1,2091.0,55.4,91.5,14.3,9.3,42.9,53.2,32.8,1.8,7.3,8947.2,68.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,44736,30.9,108.2,1204.0,39.1,79.0,13.3,7.7,30.6,69.1,34.7,1.5,10.1,8947.2,77.30000000000001,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14,164476,16.0,90.4,2114.0,37.8,81.3,13.8,11.1,42.7,69.8,33.3,2.7,7.9,10965.066666666668,74.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2,20788,38.4,91.7,1491.0,29.1,73.5,12.7,8.5,47.4,76.5,31.8,1.2,8.4,6929.333333333333,53.300000000000004,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,20788,23.9,105.5,867.0,44.9,85.1,13.0,9.3,17.4,89.3,32.5,2.4,6.2,6929.333333333333,81.6,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6,68684,30.1,95.0,2196.0,32.7,85.1,14.0,9.3,54.1,89.5,33.1,1.1,7.4,9812.0,64.9,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,56710,16.4,99.8,1431.0,43.6,87.8,13.3,8.6,56.4,68.4,34.4,1.7,11.2,9451.666666666666,83.4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13,152502,41.5,95.1,884.0,60.4,83.9,12.5,4.4,25.4,82.9,34.0,1.5,6.0,10893.0,53.599999999999994,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13,152502,24.5,89.6,1710.2484783511131,59.4,81.6,13.3,8.3,21.0,84.7,31.9,2.0,8.4,10893.0,65.1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,20788,23.4,91.0,1048.0,53.5,83.4,12.8,11.8,15.9,75.7,33.5,1.7,9.6,6929.333333333333,67.6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11,128554,18.2,101.6,1044.0,55.5,87.4,13.5,5.6,39.5,64.1,34.6,0.9,7.0,10712.833333333334,83.39999999999999,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,8814,30.3,103.6,1975.0,55.2,90.2,13.4,12.4,22.5,31.9,31.4,3.6,10.0,4407.0,73.3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6,68684,23.3,93.3,2105.0,42.1,93.0,14.4,13.4,25.5,87.7,35.0,2.7,8.8,9812.0,70.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14,164476,16.0,98.4,994.0,56.9,80.9,14.0,9.9,60.0,78.8,33.2,2.9,10.0,10965.066666666668,82.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5,56710,27.5,99.2,2445.0,59.3,78.9,12.4,11.9,51.3,49.0,31.3,1.8,5.3,9451.666666666666,71.7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13,152502,30.4,103.3,1606.0,62.6,84.1,13.4,10.6,20.7,34.2,31.4,3.2,10.3,10893.0,72.9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,56710,14.2,98.5,782.0,43.8,83.7,14.0,7.5,24.1,64.2,32.9,3.6,11.6,9451.666666666666,84.3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
