Vehicle_ID,Brand,Model,Vehicle_Age_Years,Odometer_Reading_km,Ambient_Temperature_C,Engine_Temp_C,Engine_RPM,Oil_Pressure_psi,Coolant_Level_pct,Battery_Voltage_V,Mass_Airflow_Rate_gs,Throttle_Position_pct,Brake_Pad_Wear_pct,Tire_Pressure_psi,Vibration_Level_mm_s,Fuel_Consumption_L_100km,Fault_Status,Faulty_Unit,Fault_Type,Fault_Severity
DL5CHU4913,Maruti Suzuki,Dzire,10,116580,20.2,96.8,1995.0,36.3,86.1,12.9,19.4,38.1,38.8,33.8,1.9,6.6,1,Sensors,MAF Sensor Failure,6
DL6CGA7639,mahindra,XUV300,12,140528,13.9,97.3,2200.0,62.9,94.2,12.7,8.8,27.2,59.2,28.6,0.7,10.2,1,Tires,Low Tire Pressure,3
DL4CFA6317,Mahindra,Scorpio,11,128554,19.6,99.8,723.0,26.1,70.5,13.4,10.8,45.5,57.1,31.6,3.9,8.5,1,Engine,Low Oil Pressure,10
DL9CDE8916,Honda,City,10,116580,18.3,105.4,1603.0,65.8,81.9,12.7,21.2,53.5,51.3,33.8,1.8,5.6,1,Sensors,MAF Sensor Failure,4
DL6CIL9234,Hyundai,i10,7,80658,16.9,101.9,1255.0,48.6,74.9,13.6,8.4,55.9,45.1,31.2,3.8,11.7,0,No Fault,No Fault,0
DL1CKS3567,Maruti Suzuki,Dzire,3,32762,23.3,90.7,2086.0,58.5,73.2,14.3,13.4,19.0,55.5,34.1,3.7,10.6,0,No Fault,No Fault,0
DL12CXR7698,Mahindra,XUV300,14,164476,31.1,98.8,751.0,52.6,87.1,11.7,8.8,58.3,96.3,31.0,2.0,8.5,1,Electrical System,Charging Failure,7
DL9CSS7752,Mahindra,Thar,6,68684,17.3,95.4,2370.0,56.1,96.3,13.5,22.0,24.2,56.9,31.9,1.1,7.1,1,Sensors,MAF Sensor Failure,4
DL12CLL9167,Maruti Suzuki,Baleno,14,164476,27.8,103.7,2142.0,58.3,97.0,12.9,3.5,29.4,75.3,34.6,3.8,10.5,0,No Fault,No Fault,0
DL2CUM9484,Tata,Nexon,7,80658,39.6,88.3,1044.0,35.0,82.8,13.8,14.3,18.4,82.7,34.2,3.7,9.8,0,No Fault,No Fault,0
DL2CWB9831,Hyundai,Creta,4,44736,10.2,95.8,1794.7664677915805,41.6,79.4,14.2,12.4,35.0,75.4,31.4,1.1,7.9,1,Fuel System,Fuel Injector Clog,5
DL6CCR2760,Hyundai,Creta,9,104606,12.1,100.1,2365.0,40.9,84.7,12.7,14.9,31.7,30.6,32.4,3.1,8.7,0,No Fault,No Fault,0
DL8CSR5752,Honda,City,5,56710,18.9,93.0,1712.0,30.8,73.8,13.8,13.7,25.7,72.9,33.1,3.0,6.3,0,No Fault,No Fault,0
DL9CYA4684,Maruti Suzuki,Dzire,9,104606,20.9,89.9,1110.0,54.5,72.1,11.8,11.7,41.8,42.2,34.0,3.6,8.9,1,Electrical System,Charging Failure,5
DL1COP5071,maruti suzuki,Dzire,13,152502,27.0,99.9,3249.0,49.7,88.1,13.4,11.7,58.1,77.4,34.9,3.2,8.9,1,Transmission,Transmission Slip,9
DL1CVS3787,Mahindra,XUV300,7,80658,15.5,96.1,1036.0,52.1,80.7,14.1,8.7,41.5,77.2,33.3,1.8,9.7,0,No Fault,No Fault,0
DL5CQS4800,Honda,City,6,68684,10.5,88.3,1105.0,61.4,73.8,14.5,4.8,59.6,15.5,34.7,1.4,5.2,1,Brake System,Worn Brakes,4
DL5CYC4389,Hyundai,Creta,1,8814,19.1,100.4,2336.0,28.1,70.5,12.8,8.6,37.6,96.2,34.6,1.3,9.5,0,No Fault,No Fault,0
DL6CXN8385,Mahindra,XUV300,2,20788,13.4,88.7,785.0,44.0,87.5,13.7,24.0,25.0,54.8,31.7,1.8,8.7,1,Sensors,MAF Sensor Failure,4
DL1CRD5563,Hyundai,i10,1,8814,28.4,95.3,787.0,58.7,83.1,13.3,4.4,45.4,74.1,33.8,2.5,12.0,0,No Fault,No Fault,0
DL2CAD9277,Tata,Harrier,13,152502,17.9,97.2,1038.0,57.4,78.9,13.2,4.4,56.4,65.0,34.4,3.7,10.8,0,No Fault,No Fault,0
DL1CSB8939,Maruti Suzuki,Baleno,8,92632,27.7,91.4,2276.0,46.2,81.2,12.6,4.2,57.3,34.8,33.8,0.9,7.5,0,No Fault,No Fault,0
DL5CLA5477,Maruti Suzuki,Wagon R,14,164476,33.7,94.2,1661.2293547811776,54.4,90.5,14.1,12.9,42.5,31.4,32.9,2.5,10.9,1,Fuel System,Fuel Injector Clog,5
DL4CRC3770,Hyundai,Creta,5,56710,10.2,91.1,733.0,43.4,75.9,11.9,12.3,55.7,43.7,34.2,3.3,9.4,1,Electrical System,Charging Failure,6
DL12CRH3135,Hyundai,Creta,6,68684,14.6,94.4,1394.0,22.2,93.0,13.5,5.9,40.7,76.8,31.3,1.6,10.6,1,Engine,Low Oil Pressure,10
DL8CXC3234,Maruti Suzuki,Swift,8,92632,24.3,97.1,1447.0,21.3,93.3,13.6,11.6,26.5,47.7,34.6,3.0,6.8,1,Engine,Low Oil Pressure,10
DL10CHH6119,Maruti Suzuki,Wagon R,2,20788,19.2,119.0,1948.0,45.2,78.0,12.7,10.8,38.3,40.0,34.7,0.8,10.8,1,Cooling System,Overheating,8
DL9CLE6225,Maruti Suzuki,Swift,10,116580,10.9,107.9,1286.0,36.4,97.3,12.5,12.5,29.2,91.6,33.8,2.0,9.0,1,Cooling System,Overheating,8
DL10CMW1979,honda,City,3,32762,10.4,118.5,1943.0,39.2,97.1,13.6,5.0,37.3,38.9,33.0,3.2,11.3,1,Cooling System,Overheating,9
DL1CBX1955,Honda,City,11,128554,30.2,100.9,1556.0,42.2,93.5,13.9,3.5,49.0,74.2,34.5,2.8,6.8,0,No Fault,No Fault,0
DL7CSC3102,Honda,Amaze,11,128554,34.1,98.3,1415.0,43.3,94.6,14.1,14.4,55.8,52.7,25.3,3.4,8.4,1,Tires,Low Tire Pressure,2
DL12CHJ9763,Tata,Nexon,11,128554,13.6,92.5,822.0,61.6,93.0,13.2,10.8,49.2,79.8,28.5,3.6,8.4,1,Tires,Low Tire Pressure,2
DL11CNG8842,Maruti Suzuki,Baleno,3,32762,16.9,99.8,1874.931215377665,33.8,70.2,14.4,10.1,50.9,90.9,31.6,3.9,5.9,1,Fuel System,Fuel Injector Clog,5
DL8CCX5822,Maruti Suzuki,Wagon R,14,164476,45.0,100.9,2276.0,23.2,88.0,13.1,5.4,41.7,79.2,33.1,1.7,8.5,1,Engine,Low Oil Pressure,10
DL5CLP7910,Maruti Suzuki,Wagon R,11,128554,36.4,103.5,2214.0,49.6,80.5,14.2,14.5,22.7,42.9,34.0,3.1,8.7,1,Transmission,Transmission Slip,8
DL12CGX9983,Tata,Harrier,1,8814,11.5,95.6,918.7387266313523,66.5,94.4,13.8,7.1,16.6,99.8,33.7,3.6,8.0,1,Fuel System,Fuel Injector Clog,6
DL9CAD3639,tata,Tiago,9,104606,30.6,90.1,1551.0,40.9,,13.9,,40.7,90.3,31.2,1.1,9.4,0,No Fault,No Fault,0
DL7CLS5286,Hyundai,i10,7,80658,28.1,91.5,1341.0,28.2,78.5,13.3,7.1,58.2,94.4,32.4,1.6,9.1,0,No Fault,No Fault,0
DL2CUB5163,Maruti Suzuki,Swift,2,20788,41.7,96.3,2413.0,39.4,99.6,13.6,4.1,54.5,60.0,33.6,1.7,6.1,0,No Fault,No Fault,0
DL2CUZ7224,Maruti Suzuki,Baleno,14,164476,37.0,96.0,1273.0,61.5,86.1,12.8,6.9,36.8,52.0,33.2,3.0,11.2,0,No Fault,No Fault,0
DL11CCE6667,Maruti Suzuki,Baleno,6,68684,34.4,100.5,1592.0,63.4,77.0,13.4,6.2,37.7,94.7,33.1,2.4,11.6,0,No Fault,No Fault,0
DL5CRP2258,Maruti Suzuki,Wagon R,4,44736,28.9,101.7,1967.0,35.5,98.9,12.7,8.1,57.0,98.4,22.6,2.3,7.5,1,Tires,Low Tire Pressure,3
DL5CQS2904,maruti suzuki,Swift,10,116580,42.7,95.5,1189.0,29.4,72.8,14.1,9.0,31.9,70.5,27.4,2.5,5.0,1,Tires,Low Tire Pressure,3
DL8CGV4222,Hyundai,Creta,2,20788,22.5,89.8,2277.0,22.9,78.2,12.8,3.7,41.4,96.9,33.7,3.0,8.5,1,Engine,Low Oil Pressure,10
DL8CXE1407,honda,Amaze,11,128554,40.0,93.0,3360.0,51.7,,12.5,,37.8,36.6,33.6,0.7,9.3,1,Transmission,Transmission Slip,8
DL9CCD9457,maruti suzuki,Dzire,9,104606,11.5,89.5,1684.2963036143922,43.4,98.4,12.4,5.1,48.9,56.9,34.3,1.0,7.7,1,Fuel System,Fuel Injector Clog,4
DL8CGS7495,maruti suzuki,Wagon R,9,104606,28.6,97.1,954.0,46.2,,12.5,,39.3,51.1,31.0,3.9,10.2,0,No Fault,No Fault,0
DL3CMW8491,Hyundai,i10,7,80658,17.2,97.3,1295.0,42.7,74.4,13.6,8.0,15.7,5.2,35.0,0.9,6.8,1,Brake System,Worn Brakes,5
DL11CZX2201,Maruti Suzuki,Wagon R,13,152502,26.4,101.1,2158.0,44.3,97.1,12.5,8.6,47.4,79.9,31.0,1.0,6.1,0,No Fault,No Fault,0
DL2CJJ5880,Mahindra,XUV300,6,68684,34.4,89.5,1480.0,56.3,75.6,13.6,14.5,31.7,18.7,32.1,2.1,6.0,1,Brake System,Worn Brakes,4
DL5CZF8632,Honda,City,6,68684,24.9,92.4,2197.0,50.6,80.9,13.7,4.6,50.9,61.4,35.0,2.2,8.6,0,No Fault,No Fault,0
DL1CKW6094,Hyundai,Creta,6,68684,39.4,92.1,1503.0,42.9,96.4,13.6,12.4,21.0,42.4,28.4,2.5,9.4,1,Tires,Low Tire Pressure,3
DL9CFA9271,Honda,Amaze,4,44736,12.6,91.8,863.74636540875,46.2,84.9,13.1,13.7,42.3,91.4,33.8,3.4,9.5,1,Fuel System,Fuel Injector Clog,6
DL9CIM3815,Maruti Suzuki,Wagon R,1,8814,29.1,88.1,2373.0,36.1,73.1,13.2,7.1,35.7,82.7,32.5,3.0,8.9,0,No Fault,No Fault,0
DL11COC9091,Maruti Suzuki,Wagon R,4,44736,44.4,97.5,1700.0,45.0,86.4,13.4,12.3,47.2,66.3,32.3,1.7,5.9,1,Transmission,Transmission Slip,10
DL6CFL2014,Maruti Suzuki,Swift,1,8814,16.6,97.0,1979.0,56.6,85.6,14.3,6.6,29.0,43.5,32.4,2.4,10.2,0,No Fault,No Fault,0
DL11CWJ4616,Maruti Suzuki,Wagon R,5,56710,12.4,111.0,1285.0,37.0,77.4,12.9,3.7,29.5,40.4,32.1,3.3,11.4,1,Cooling System,Overheating,7
DL11CLA9929,Honda,City,12,140528,35.3,97.0,2374.0,53.5,84.4,12.6,3.7,46.5,53.5,34.4,4.0,8.4,0,No Fault,No Fault,0
DL11CHH2040,Hyundai,Creta,1,8814,16.8,89.2,1963.0,56.4,80.2,12.8,18.3,45.8,52.8,32.8,2.9,7.5,1,Sensors,MAF Sensor Failure,6
DL4CNP2463,hyundai,Venue,14,164476,29.5,95.7,1691.0,55.2,78.9,13.5,10.3,35.0,91.8,31.6,3.6,7.9,0,No Fault,No Fault,0
DL5CXV9420,Tata,Harrier,3,32762,31.7,105.5,2193.0,40.5,93.5,13.5,13.9,48.5,81.5,34.5,2.3,7.7,0,No Fault,No Fault,0
DL2CWC5771,Maruti Suzuki,Swift,3,32762,29.5,94.6,2234.0,33.3,93.5,13.6,13.0,51.3,72.1,32.2,2.3,7.4,1,Transmission,Transmission Slip,10
DL7CQN3708,Maruti Suzuki,Baleno,10,116580,19.7,116.4,1085.0,68.0,82.4,13.2,12.2,59.2,62.5,32.5,2.0,9.3,1,Cooling System,Overheating,7
DL11CVG8044,Hyundai,Venue,7,80658,16.8,100.5,1125.0,64.8,70.2,12.4,6.8,45.0,5.8,32.2,1.5,8.4,1,Brake System,Worn Brakes,3
DL12CPZ8646,Hyundai,Creta,11,128554,32.8,95.5,2205.0,62.1,89.2,13.0,7.4,54.9,83.8,31.5,3.3,11.6,0,No Fault,No Fault,0
DL1CDA9846,Hyundai,Venue,9,104606,33.1,98.4,2385.0,54.4,85.2,14.4,7.6,18.8,90.5,34.7,1.2,8.8,0,No Fault,No Fault,0
DL9CCR9062,maruti suzuki,Baleno,12,140528,33.0,89.9,841.0,37.7,,12.1,,21.7,72.9,32.2,3.7,9.5,1,Electrical System,Charging Failure,6
DL1CYM9212,Honda,Amaze,4,44736,26.4,121.8,2384.0,35.6,83.6,13.9,11.1,45.4,30.1,33.8,3.6,5.7,1,Cooling System,Overheating,9
DL1CXJ9687,Maruti Suzuki,Baleno,1,8814,36.9,95.3,1150.0,60.6,98.4,14.0,10.1,33.4,11.0,34.7,2.5,8.2,1,Brake System,Worn Brakes,5
DL9CDL5801,Tata,Harrier,6,68684,43.1,91.1,2395.0,62.3,75.5,14.1,4.1,23.3,39.8,22.9,3.3,10.4,1,Tires,Low Tire Pressure,1
DL3CRR5439,Tata,Harrier,4,44736,17.9,88.9,1198.0,66.1,85.7,13.3,16.2,41.8,46.1,32.1,2.9,9.2,1,Sensors,MAF Sensor Failure,6
DL10CTP4636,Honda,City,11,128554,10.7,101.0,955.0,25.3,90.2,12.7,5.2,34.0,59.8,33.6,1.4,8.1,1,Engine,Low Oil Pressure,10
DL4CCY3950,Tata,Nexon,13,152502,21.7,102.1,1171.0,59.2,92.5,13.2,19.7,19.8,84.5,34.1,3.8,7.4,1,Sensors,MAF Sensor Failure,6
DL2CXL5329,Maruti Suzuki,Wagon R,12,140528,40.5,89.3,1408.0,56.8,90.4,14.0,7.1,49.6,99.3,34.6,2.7,7.7,0,No Fault,No Fault,0
DL10CIJ2832,Tata,Nexon,12,140528,39.6,88.9,1496.0,58.4,94.6,13.2,8.1,47.7,6.9,31.0,1.2,6.6,1,Brake System,Worn Brakes,4
DL6CYM6712,Honda,Amaze,2,20788,32.4,116.6,2042.0,48.4,92.5,14.0,8.5,44.2,96.6,33.8,3.9,8.9,1,Cooling System,Overheating,7
DL7CKR2231,Maruti Suzuki,Dzire,7,80658,38.9,101.5,1237.0,28.4,76.1,13.0,7.9,53.0,20.9,32.8,2.1,8.2,1,Brake System,Worn Brakes,3
DL1CVV1832,Maruti Suzuki,Dzire,2,20788,24.1,121.6,1080.0,49.2,79.9,12.8,9.6,21.8,39.2,32.7,2.7,5.8,1,Cooling System,Overheating,8
DL5CQT5985,Maruti Suzuki,Swift,2,20788,13.3,94.0,1843.0,45.8,94.6,13.0,10.3,39.7,6.8,32.6,0.6,7.1,1,Brake System,Worn Brakes,4
DL1CQA5621,Maruti Suzuki,Baleno,10,116580,31.3,103.9,1850.0,42.7,88.5,12.9,10.6,18.2,78.2,32.2,0.6,6.0,0,No Fault,No Fault,0
DL5CCN6133,Maruti Suzuki,Wagon R,11,128554,39.8,94.4,2550.0,29.3,97.8,13.2,7.4,35.4,91.5,31.3,1.7,9.2,1,Transmission,Transmission Slip,8
DL11CDI9258,Maruti Suzuki,Baleno,11,128554,43.9,103.4,995.0,44.7,84.0,11.9,11.0,23.0,75.5,33.9,2.6,7.6,1,Electrical System,Charging Failure,7
DL7CUR3591,Maruti Suzuki,Swift,9,104606,37.4,105.3,1576.0,60.8,88.3,14.0,4.9,52.9,84.5,32.5,3.0,5.9,0,No Fault,No Fault,0
DL4COG1322,Maruti Suzuki,Dzire,13,152502,22.9,104.9,1450.0,55.5,86.0,13.7,21.8,33.9,93.2,31.3,2.5,11.0,1,Sensors,MAF Sensor Failure,4
DL12CCN7785,Hyundai,Creta,8,92632,28.7,120.5,938.0,57.9,80.7,13.6,12.3,52.0,70.9,33.3,0.8,11.4,1,Cooling System,Overheating,7
DL8CUU3274,Honda,City,7,80658,30.1,103.5,1839.0,22.6,83.7,13.7,3.6,20.1,82.7,31.3,0.6,9.7,1,Engine,Low Oil Pressure,10
DL7CDB6933,Mahindra,Scorpio,2,20788,31.1,97.1,1270.0838792954173,56.1,94.8,14.4,10.9,18.1,49.4,31.2,1.0,6.9,1,Fuel System,Fuel Injector Clog,6
DL2CED9866,maruti suzuki,Swift,8,92632,17.4,92.1,810.3648136854055,38.0,,14.3,,40.0,63.0,33.6,1.4,10.0,1,Fuel System,Fuel Injector Clog,5
DL3CPO3114,Mahindra,Scorpio,8,92632,33.4,88.7,1943.0,54.3,82.6,14.3,11.9,43.6,93.9,34.6,2.7,10.0,1,Transmission,Transmission Slip,8
DL12COU2373,Maruti Suzuki,Swift,3,32762,15.6,93.9,942.0,42.7,74.7,12.4,7.5,55.4,57.1,33.9,2.4,9.2,0,No Fault,No Fault,0
DL3CLK1308,Hyundai,Venue,5,56710,27.9,90.8,1065.0,28.4,78.5,13.3,11.0,53.2,41.4,24.9,1.4,9.5,1,Tires,Low Tire Pressure,3
DL4CNA5789,Tata,Harrier,1,8814,32.1,102.3,1037.0,28.5,95.5,14.0,6.1,48.0,47.2,34.7,1.4,7.1,0,No Fault,No Fault,0
DL12CXB5977,honda,Amaze,2,20788,37.2,101.0,1221.0,67.3,73.4,12.8,4.3,33.9,97.7,31.7,2.8,9.5,0,No Fault,No Fault,0
DL4CYO9905,Tata,Tiago,14,164476,15.9,97.9,1041.0,44.1,91.0,11.6,11.2,23.8,53.0,33.3,2.3,9.8,1,Electrical System,Charging Failure,7
DL6CPV6470,Maruti Suzuki,Swift,6,68684,38.3,103.0,2372.0,23.1,98.7,13.5,13.2,40.9,91.5,32.0,0.9,10.7,1,Engine,Low Oil Pressure,10
DL10CJD9101,Mahindra,Thar,14,164476,27.9,98.7,1789.0,37.7,75.2,13.5,9.5,23.0,20.0,31.8,2.0,10.7,1,Brake System,Worn Brakes,3
DL8CFG3706,Maruti Suzuki,Dzire,7,80658,28.0,101.3,750.0,38.2,87.2,13.5,18.0,55.9,53.9,33.1,3.7,6.6,1,Sensors,MAF Sensor Failure,4
DL8CJY5407,Honda,City,2,20788,21.5,121.9,1591.0,47.8,77.5,12.6,14.8,52.9,49.0,32.6,3.0,11.5,1,Cooling System,Overheating,7
DL12CTW6912,Tata,Tiago,10,116580,18.2,89.8,1653.0,59.4,74.3,14.2,5.7,17.6,64.2,34.9,1.9,7.7,0,No Fault,No Fault,0
DL10CBB3177,Maruti Suzuki,Swift,7,80658,40.5,104.9,2447.0,31.3,97.3,14.3,13.5,53.6,11.7,34.4,2.1,10.6,1,Brake System,Worn Brakes,3
DL12CSY4397,tata,Harrier,11,128554,13.2,89.8,1459.0,63.3,74.1,12.9,12.2,16.5,43.4,33.6,2.2,6.0,0,No Fault,No Fault,0
DL3CTM4552,Hyundai,i10,1,8814,30.6,116.2,900.0,61.3,82.6,13.8,6.2,51.6,50.3,33.3,2.1,11.6,1,Cooling System,Overheating,8
DL3CSJ5448,Mahindra,Thar,2,20788,43.9,95.6,973.0,18.5,89.6,13.8,12.3,49.7,44.9,34.6,2.5,5.5,1,Engine,Low Oil Pressure,10
DL9CKW1686,Maruti Suzuki,Swift,7,80658,13.2,100.1,2064.0,64.3,85.4,12.0,10.2,29.6,97.4,33.0,3.9,9.1,1,Electrical System,Charging Failure,5
DL1CJO6473,Maruti Suzuki,Wagon R,14,164476,15.7,94.1,1219.0,45.1,84.9,14.3,5.0,59.7,81.1,33.2,3.7,10.2,0,No Fault,No Fault,0
DL7CPL1645,Honda,City,8,92632,20.5,101.8,2102.0,54.4,98.4,14.1,7.4,49.9,11.5,31.7,3.4,7.4,1,Brake System,Worn Brakes,3
DL8COB5922,tata,Harrier,11,128554,37.1,102.6,1438.0,67.5,91.1,12.9,19.0,18.6,98.8,32.9,2.7,6.5,1,Sensors,MAF Sensor Failure,5
DL4CGF9128,Tata,Nexon,4,44736,37.6,94.5,1047.0,29.6,89.1,14.1,7.4,33.2,87.1,34.7,0.6,11.3,0,No Fault,No Fault,0
DL8CVP4558,maruti suzuki,Wagon R,1,8814,29.6,98.8,1288.0,27.6,98.2,14.3,11.5,25.2,42.0,35.0,2.0,8.1,1,Engine,Low Oil Pressure,10
DL1CHB5388,Tata,Nexon,7,80658,42.1,102.0,1423.0,43.3,73.9,14.4,14.1,27.5,47.2,32.2,3.2,8.7,0,No Fault,No Fault,0
DL12CUM3415,Maruti Suzuki,Wagon R,10,116580,26.0,94.3,1965.0,32.2,88.2,12.9,13.8,42.7,42.0,33.5,1.2,9.1,0,No Fault,No Fault,0
DL8CIY4403,Honda,Amaze,14,164476,41.2,92.0,1484.0,37.5,75.8,12.9,5.4,35.4,24.5,33.8,0.9,7.8,1,Brake System,Worn Brakes,3
DL9CHR2997,Maruti Suzuki,Baleno,11,128554,43.4,95.3,1240.0,67.3,80.5,13.1,4.1,51.2,63.7,28.7,1.6,7.0,1,Tires,Low Tire Pressure,3
DL4CQM8164,hyundai,Venue,9,104606,16.6,120.0,1108.0,60.5,,13.7,,44.9,53.0,34.3,1.6,6.8,1,Cooling System,Overheating,7
DL4CUD9277,Maruti Suzuki,Swift,4,44736,12.5,98.5,1919.3956014590865,30.8,77.7,13.0,3.9,22.9,90.6,32.7,3.6,5.5,1,Fuel System,Fuel Injector Clog,6
DL9CFH5280,Honda,Amaze,14,164476,25.1,100.3,2110.0,63.2,77.9,13.6,7.2,18.6,45.2,32.2,2.6,10.8,0,No Fault,No Fault,0
DL8CNP8359,Hyundai,Venue,3,32762,16.5,100.5,1120.5951564350592,34.9,80.6,12.4,9.0,46.2,65.6,32.1,3.4,6.2,1,Fuel System,Fuel Injector Clog,4
DL10CUX5002,Maruti Suzuki,Baleno,2,20788,44.4,97.2,1435.0,62.9,95.0,14.0,18.0,44.1,86.6,34.2,2.0,8.3,1,Sensors,MAF Sensor Failure,4
DL5COY9357,Maruti Suzuki,Dzire,1,8814,38.5,99.9,771.0,32.4,99.1,12.9,11.0,55.5,96.0,32.6,1.4,11.9,0,No Fault,No Fault,0
DL1CFU4336,Maruti Suzuki,Dzire,10,116580,34.3,95.0,1101.0,40.0,75.5,13.5,14.7,23.4,8.1,33.1,2.9,6.5,1,Brake System,Worn Brakes,5
DL5CGA3174,hyundai,i10,9,104606,40.4,100.0,2012.0,61.4,,13.9,,21.2,51.5,32.7,1.0,5.5,0,No Fault,No Fault,0
DL5CBZ6737,Maruti Suzuki,Dzire,9,104606,30.2,92.1,1607.0,50.5,92.2,13.1,11.9,48.0,51.9,25.8,1.8,10.1,1,Tires,Low Tire Pressure,3
DL6CKP6601,Honda,City,5,56710,34.0,98.1,2031.0,48.2,90.1,12.7,13.0,28.9,72.0,28.4,1.7,10.2,1,Tires,Low Tire Pressure,3
DL3CSS8606,Hyundai,Venue,5,56710,25.7,90.4,1645.0,61.4,73.2,13.4,8.2,38.1,35.5,32.9,2.0,11.3,0,No Fault,No Fault,0
DL5CZN2264,Maruti Suzuki,Dzire,4,44736,25.4,94.1,2332.0,28.7,88.5,13.3,10.2,55.5,66.1,32.6,3.5,10.3,0,No Fault,No Fault,0
DL9CZA9604,Tata,Harrier,1,8814,15.5,100.5,1037.0,62.8,86.6,13.5,10.3,49.7,48.3,33.8,0.5,8.2,0,No Fault,No Fault,0
DL5CFH7720,Hyundai,i10,9,104606,37.6,91.9,1101.0,60.7,89.3,12.7,14.1,47.2,55.7,31.9,1.5,6.7,0,No Fault,No Fault,0
DL2CYJ5181,Maruti Suzuki,Swift,2,20788,30.0,104.4,1621.0,66.8,82.7,14.4,11.7,49.5,99.1,28.9,2.9,10.9,1,Tires,Low Tire Pressure,3
DL5CYN6620,Hyundai,i10,8,92632,22.1,97.6,1591.0,31.5,93.3,14.1,3.2,30.8,6.5,33.4,2.3,8.3,1,Brake System,Worn Brakes,3
DL5CQZ7217,Tata,Nexon,3,32762,28.8,103.8,2806.0,28.2,87.7,12.8,11.7,33.5,50.5,33.9,1.2,11.1,1,Transmission,Transmission Slip,8
DL7CCZ9071,Maruti Suzuki,Swift,3,32762,33.5,104.0,1000.0,60.7,88.5,14.5,17.1,23.3,99.5,33.4,2.8,5.5,1,Sensors,MAF Sensor Failure,5
DL1CDR3467,Maruti Suzuki,Swift,5,56710,30.1,103.7,2287.0,47.5,96.7,14.4,18.2,24.4,96.0,32.1,3.1,10.9,1,Sensors,MAF Sensor Failure,6
DL11CZV5007,Maruti Suzuki,Dzire,13,152502,33.2,97.9,1923.0,46.4,71.5,13.3,5.1,23.3,7.2,32.1,1.8,11.2,1,Brake System,Worn Brakes,3
DL4CAR1856,Hyundai,Venue,13,152502,21.3,90.6,2084.0,26.7,98.0,12.5,9.4,58.0,94.5,33.4,3.1,7.6,1,Engine,Low Oil Pressure,10
DL3CQO9116,Tata,Harrier,14,164476,24.6,94.0,2470.0,47.0,87.6,12.7,12.7,45.7,91.6,31.4,2.7,11.6,1,Transmission,Transmission Slip,8
DL10CHH5327,Maruti Suzuki,Wagon R,6,68684,29.9,90.4,768.0,47.5,72.7,12.6,3.3,15.1,30.6,34.6,3.3,7.7,0,No Fault,No Fault,0
DL6CNS9985,Maruti Suzuki,Dzire,12,140528,22.6,103.7,1606.0,36.1,90.8,12.4,12.8,30.9,65.9,31.1,3.3,11.7,0,No Fault,No Fault,0
DL10CWT1596,Hyundai,Creta,4,44736,11.2,102.5,783.0,18.6,77.2,14.0,4.0,41.4,79.5,32.9,1.3,6.6,1,Engine,Low Oil Pressure,10
DL2CQF1568,Tata,Harrier,2,20788,21.7,100.3,715.0,30.9,75.4,14.4,5.3,42.1,89.8,32.2,3.2,11.4,0,No Fault,No Fault,0
DL6CIW2894,Hyundai,i10,8,92632,30.2,98.4,1295.0,31.3,75.3,11.9,3.8,47.3,84.9,34.8,1.2,7.6,1,Electrical System,Charging Failure,6
DL3CYV8641,Hyundai,Venue,5,56710,31.7,94.5,957.0,21.5,98.9,13.4,12.4,27.4,79.0,31.8,3.7,6.6,1,Engine,Low Oil Pressure,10
DL12CRQ2591,Maruti Suzuki,Dzire,12,140528,12.2,88.9,875.0,46.7,97.0,13.9,8.9,36.7,49.5,33.8,2.9,7.5,0,No Fault,No Fault,0
DL6CLI1584,Hyundai,i10,6,68684,37.5,99.3,1224.0,56.0,70.8,12.7,10.4,55.7,81.7,32.8,2.0,8.7,0,No Fault,No Fault,0
DL1CHZ9867,Maruti Suzuki,Wagon R,3,32762,18.5,115.6,1352.0,56.9,92.7,14.2,13.0,35.4,61.2,35.0,3.0,5.1,1,Cooling System,Overheating,7
DL1CFD1728,Mahindra,Scorpio,8,92632,34.2,97.1,903.3277857640027,43.9,74.0,13.5,7.1,46.1,95.3,31.7,1.5,8.4,1,Fuel System,Fuel Injector Clog,6
DL8CZR6561,Tata,Nexon,5,56710,20.0,91.5,794.0,45.3,83.0,12.6,24.3,16.4,69.1,33.3,1.9,8.1,1,Sensors,MAF Sensor Failure,5
DL9CPE1079,Maruti Suzuki,Dzire,2,20788,33.5,90.1,1059.0,56.5,73.7,11.9,14.3,17.0,43.2,31.6,3.2,6.3,1,Electrical System,Charging Failure,7
DL7CEN6626,Hyundai,Creta,5,56710,17.4,100.9,2153.0,54.6,83.6,13.0,5.9,51.3,42.1,31.8,1.8,10.9,0,No Fault,No Fault,0
DL5CCP8252,Maruti Suzuki,Baleno,9,104606,42.6,94.6,913.0,65.7,70.6,12.9,24.2,39.3,64.5,31.3,0.8,8.9,1,Sensors,MAF Sensor Failure,4
DL4CTV3179,Mahindra,XUV300,13,152502,44.1,99.8,1161.607781596839,31.7,73.9,14.0,5.6,44.0,66.7,33.5,1.0,10.8,1,Fuel System,Fuel Injector Clog,4
DL8CXU6091,Maruti Suzuki,Baleno,5,56710,25.3,91.7,981.0,44.1,89.7,12.9,12.8,19.0,93.6,23.0,3.5,9.9,1,Tires,Low Tire Pressure,3
